timestamp,open,high,low,close,volume
2025-11-05 20:00:00,162.53,163.97,161.12,162.37,390450.793
2025-11-06 00:00:00,162.37,162.91,159.7,162.45,646585.508
2025-11-06 04:00:00,162.46,162.75,158.25,158.84,375368.033
2025-11-06 08:00:00,158.84,159.9,157.66,158.85,462417.2
2025-11-06 12:00:00,158.85,161.51,155.4,155.92,933014.212
2025-11-06 16:00:00,155.92,158.67,153.8,156.89,768891.367
2025-11-06 20:00:00,156.89,157.82,153.45,155.28,390477.007
2025-11-07 00:00:00,155.27,158.62,154.22,156.85,516516.016
2025-11-07 04:00:00,156.86,158.28,155.24,157.79,343595.132
2025-11-07 08:00:00,157.79,158.21,151.67,153.85,557571.888
2025-11-07 12:00:00,153.86,156.27,149.82,155.42,1207437.006
2025-11-07 16:00:00,155.42,164.48,154.4,164.17,1019600.496
2025-11-07 20:00:00,164.17,164.41,161.61,161.79,568357.434
2025-11-08 00:00:00,161.8,164.89,160.59,162.52,546395.306
2025-11-08 04:00:00,162.52,163.66,159.58,161.06,346943.276
2025-11-08 08:00:00,161.05,162.34,159.01,159.39,421708.497
2025-11-08 12:00:00,159.39,159.7,155.9,156.65,572620.926
2025-11-08 16:00:00,156.65,158.18,155.8,157.36,375927.994
2025-11-08 20:00:00,157.36,158.44,157.22,158.02,239331.241
2025-11-09 00:00:00,158.01,158.32,155.11,155.88,306080.487
2025-11-09 04:00:00,155.89,159.58,155.85,159.3,429866.591
2025-11-09 08:00:00,159.29,159.94,157.28,159.06,263577.165
2025-11-09 12:00:00,159.06,163.98,158.59,162.53,1151496.478
2025-11-09 16:00:00,162.53,166.31,161.23,166.15,628834.464
2025-11-09 20:00:00,166.16,166.57,163.93,164.53,451934.39
2025-11-10 00:00:00,164.53,168.76,163.42,168.12,756387.017
2025-11-10 04:00:00,168.13,168.92,166.38,167.38,429425.483
2025-11-10 08:00:00,167.38,169.81,166.11,168.33,504546.393
2025-11-10 12:00:00,168.32,170.48,165.2,166.26,940561.178
2025-11-10 16:00:00,166.26,168.49,165.25,167.19,599038.76
2025-11-10 20:00:00,167.19,168.41,164.81,167.31,399002.295
2025-11-11 00:00:00,167.31,171.94,166.0,169.97,753568.353
2025-11-11 04:00:00,169.97,170.11,163.57,163.98,922944.548
2025-11-11 08:00:00,163.98,164.97,162.7,163.69,576448.391
2025-11-11 12:00:00,163.69,164.37,160.0,160.89,1180837.363
2025-11-11 16:00:00,160.88,161.22,157.42,157.58,629419.687
2025-11-11 20:00:00,157.59,157.87,153.93,154.63,638885.871
2025-11-12 00:00:00,154.63,155.58,153.59,154.57,587229.658
2025-11-12 04:00:00,154.58,156.57,154.2,155.02,544393.301
2025-11-12 08:00:00,155.03,161.14,155.0,160.03,813653.125
