timestamp,open,high,low,close,volume
2026-04-17 07:00:00,88.0,88.46,87.97,88.09,7562.784
2026-04-17 08:00:00,88.08,89.04,88.08,88.9,10434.318
2026-04-17 09:00:00,88.89,89.47,88.36,88.72,4571.861
2026-04-17 10:00:00,88.71,88.72,87.41,87.66,8850.848
2026-04-17 11:00:00,87.66,88.32,87.64,88.2,7840.835
2026-04-17 12:00:00,88.19,88.91,87.92,88.9,13488.322
2026-04-17 13:00:00,88.91,90.5,88.6,90.08,22291.487
2026-04-17 14:00:00,90.08,90.66,89.68,90.02,15054.283
2026-04-17 15:00:00,90.0,90.16,89.53,89.95,13172.141
2026-04-17 16:00:00,89.95,90.47,89.91,90.4,12788.986
2026-04-17 17:00:00,90.4,90.41,89.14,89.7,11592.756
2026-04-17 18:00:00,89.74,89.8,88.89,89.18,12487.179
2026-04-17 19:00:00,89.18,89.49,88.95,89.25,9292.091
2026-04-17 20:00:00,89.26,89.34,88.57,89.0,4591.62
2026-04-17 21:00:00,89.0,89.25,88.82,89.14,3871.536
2026-04-17 22:00:00,89.15,89.46,88.94,89.21,3630.188
2026-04-17 23:00:00,89.2,89.21,88.31,88.85,5277.551
2026-04-18 00:00:00,88.77,89.13,88.67,88.94,8338.658
2026-04-18 01:00:00,88.93,89.16,88.71,88.82,3995.387
2026-04-18 02:00:00,88.85,89.1,88.68,88.94,4746.363
2026-04-18 03:00:00,88.93,88.93,88.24,88.32,6266.539
2026-04-18 04:00:00,88.31,88.52,88.25,88.36,4691.233
2026-04-18 05:00:00,88.35,88.61,88.17,88.4,6332.318
2026-04-18 06:00:00,88.39,88.6,88.31,88.49,4427.65
2026-04-18 07:00:00,88.48,88.54,88.31,88.44,5724.222
2026-04-18 08:00:00,88.44,88.5,87.11,87.57,10922.768
2026-04-18 09:00:00,87.54,87.66,87.14,87.61,7763.398
2026-04-18 10:00:00,87.61,87.61,86.77,86.93,12045.137
2026-04-18 11:00:00,86.94,86.95,86.3,86.56,9388.845
2026-04-18 12:00:00,86.53,86.96,86.52,86.91,5249.458
2026-04-18 13:00:00,86.9,86.98,86.44,86.74,7377.66
2026-04-18 14:00:00,86.73,86.85,86.48,86.82,5064.461
2026-04-18 15:00:00,86.82,86.93,86.61,86.73,5461.331
2026-04-18 16:00:00,86.75,86.94,86.46,86.69,5531.98
2026-04-18 17:00:00,86.69,86.84,86.53,86.75,3324.344
2026-04-18 18:00:00,86.74,86.74,85.83,85.95,7964.087
2026-04-18 19:00:00,85.95,86.28,85.95,86.14,4179.133
2026-04-18 20:00:00,86.13,86.29,86.02,86.18,3403.299
2026-04-18 21:00:00,86.17,86.25,86.04,86.22,2789.193
2026-04-18 22:00:00,86.2,86.34,85.93,86.31,7951.735
2026-04-18 23:00:00,86.32,86.38,86.14,86.14,3749.922
2026-04-19 00:00:00,86.15,86.37,85.87,86.0,6918.565
2026-04-19 01:00:00,86.0,86.19,85.6,85.76,5866.397
2026-04-19 02:00:00,85.76,85.83,85.29,85.53,14055.345
2026-04-19 03:00:00,85.52,85.78,85.31,85.58,9882.927
2026-04-19 04:00:00,85.59,85.94,85.17,85.58,6546.031
2026-04-19 05:00:00,85.57,85.77,85.42,85.49,5156.211
2026-04-19 06:00:00,85.48,85.65,85.2,85.44,4623.832
2026-04-19 07:00:00,85.44,85.45,84.44,84.92,7862.334
2026-04-19 08:00:00,84.9,85.13,84.63,84.78,3655.405
2026-04-19 09:00:00,84.77,85.02,84.59,84.59,6120.196
2026-04-19 10:00:00,84.59,84.9,84.45,84.79,4136.069
2026-04-19 11:00:00,84.77,85.67,84.77,85.61,5497.615
2026-04-19 12:00:00,85.61,85.91,85.56,85.8,6151.435
2026-04-19 13:00:00,85.8,86.92,85.78,86.34,8893.495
2026-04-19 14:00:00,86.34,87.1,86.0,86.56,10971.157
2026-04-19 15:00:00,86.53,86.64,85.61,86.35,10602.419
2026-04-19 16:00:00,86.35,86.48,85.78,85.85,7355.238
2026-04-19 17:00:00,85.85,85.97,85.06,85.12,8559.088
2026-04-19 18:00:00,85.11,85.29,84.89,85.1,10335.975
2026-04-19 19:00:00,85.11,85.53,85.1,85.34,8128.77
2026-04-19 20:00:00,85.29,85.33,84.81,84.95,9756.997
2026-04-19 21:00:00,84.95,85.24,84.87,85.08,13630.033
2026-04-19 22:00:00,85.08,85.23,83.04,83.84,14649.643
2026-04-19 23:00:00,83.83,83.83,83.37,83.47,8704.629
2026-04-20 00:00:00,83.47,84.15,83.38,84.0,8080.133
2026-04-20 01:00:00,84.01,84.54,83.97,84.33,5251.472
2026-04-20 02:00:00,84.35,84.38,83.76,84.21,6469.458
2026-04-20 03:00:00,84.22,84.61,84.15,84.58,3676.681
2026-04-20 04:00:00,84.57,84.6,84.3,84.6,4032.584
2026-04-20 05:00:00,84.58,84.59,83.78,83.86,5780.227
2026-04-20 06:00:00,83.88,84.72,83.8,84.47,5813.615
2026-04-20 07:00:00,84.49,85.68,84.45,84.69,8743.195
2026-04-20 08:00:00,84.69,85.08,84.59,84.69,8198.948
2026-04-20 09:00:00,84.69,85.24,84.64,85.08,5183.284
2026-04-20 10:00:00,85.08,85.39,84.83,84.84,5149.144
2026-04-20 11:00:00,84.85,85.34,84.79,85.05,7230.916
2026-04-20 12:00:00,85.08,85.51,84.87,85.3,8356.999
2026-04-20 13:00:00,85.32,85.51,84.89,85.29,9533.367
2026-04-20 14:00:00,85.3,85.74,84.57,84.75,13090.631
2026-04-20 15:00:00,84.76,85.86,84.5,85.86,13199.527
2026-04-20 16:00:00,85.84,85.88,85.27,85.27,12225.906
2026-04-20 17:00:00,85.29,86.1,85.27,85.68,13002.829
2026-04-20 18:00:00,85.67,86.19,85.67,86.06,13053.101
2026-04-20 19:00:00,86.06,86.11,85.77,85.86,10254.879
2026-04-20 20:00:00,85.84,86.17,85.68,85.98,8801.153
2026-04-20 21:00:00,85.95,86.1,81.98,85.81,15801.155
2026-04-20 22:00:00,85.8,86.05,85.63,85.7,5915.136
2026-04-20 23:00:00,85.7,85.7,85.23,85.27,5058.006
2026-04-21 00:00:00,85.29,85.77,85.26,85.64,5031.365
2026-04-21 01:00:00,85.66,85.81,85.36,85.42,4394.847
2026-04-21 02:00:00,85.44,85.45,85.17,85.3,2772.053
2026-04-21 03:00:00,85.26,85.52,85.02,85.16,6678.932
2026-04-21 04:00:00,85.21,85.46,85.03,85.42,2482.321
2026-04-21 05:00:00,85.44,85.82,85.42,85.67,4815.089
2026-04-21 06:00:00,85.68,85.9,85.18,85.71,7881.833
2026-04-21 07:00:00,85.69,85.93,85.44,85.73,5585.373
2026-04-21 08:00:00,85.72,86.29,85.64,85.8,6188.197
2026-04-21 09:00:00,85.81,85.9,85.55,85.88,3030.124
2026-04-21 10:00:00,85.88,86.31,85.85,86.17,5106.804
2026-04-21 11:00:00,86.17,86.17,85.72,85.86,4527.157
2026-04-21 12:00:00,85.86,86.02,85.24,85.52,7249.312
2026-04-21 13:00:00,85.52,85.85,85.33,85.76,9151.339
2026-04-21 14:00:00,85.75,86.77,85.64,85.76,19719.984
2026-04-21 15:00:00,85.78,86.27,85.4,86.05,15158.754
2026-04-21 16:00:00,86.04,86.27,85.67,85.7,13620.523
2026-04-21 17:00:00,85.71,85.76,84.79,85.32,15251.172
2026-04-21 18:00:00,85.32,85.39,84.75,85.25,9906.772
2026-04-21 19:00:00,85.24,85.72,84.31,84.58,16579.504
2026-04-21 20:00:00,84.56,85.66,84.47,85.54,14617.816
2026-04-21 21:00:00,85.53,85.56,85.04,85.15,4910.934
2026-04-21 22:00:00,85.15,85.44,85.01,85.38,9661.751
2026-04-21 23:00:00,85.36,86.08,85.35,86.03,6930.655
2026-04-22 00:00:00,86.07,86.5,86.01,86.41,9546.404
2026-04-22 01:00:00,86.42,86.5,86.09,86.29,6431.878
2026-04-22 02:00:00,86.28,87.55,86.22,87.41,10360.024
2026-04-22 03:00:00,87.41,87.85,87.12,87.32,6423.038
2026-04-22 04:00:00,87.25,87.32,86.98,87.04,3725.019
2026-04-22 05:00:00,87.05,88.31,87.01,88.02,8838.243
2026-04-22 06:00:00,88.01,88.16,87.79,87.83,7260.674
2026-04-22 07:00:00,87.83,88.22,87.7,88.04,9361.718
2026-04-22 08:00:00,88.1,88.26,87.61,88.06,12933.849
2026-04-22 09:00:00,88.05,88.78,87.86,88.33,7242.873
2026-04-22 10:00:00,88.32,88.39,88.14,88.34,2163.739
2026-04-22 11:00:00,88.33,88.41,88.16,88.31,4155.919
2026-04-22 12:00:00,88.31,88.66,88.23,88.58,5063.234
2026-04-22 13:00:00,88.59,89.13,88.48,89.08,16838.63
2026-04-22 14:00:00,89.08,89.3,88.51,88.75,13514.683
2026-04-22 15:00:00,88.75,88.78,88.09,88.19,11754.107
2026-04-22 16:00:00,88.18,88.45,87.54,87.6,11906.692
2026-04-22 17:00:00,87.63,88.0,87.63,87.83,6095.774
2026-04-22 18:00:00,87.83,88.36,87.82,87.83,9082.167
2026-04-22 19:00:00,87.81,87.81,87.11,87.34,17145.729
2026-04-22 20:00:00,87.34,87.49,80.8,87.11,8060.546
2026-04-22 21:00:00,87.11,87.63,87.11,87.61,2862.113
2026-04-22 22:00:00,87.6,87.71,87.3,87.43,4516.478
2026-04-22 23:00:00,87.44,87.45,86.81,86.86,5674.587
2026-04-23 00:00:00,86.87,87.08,85.97,86.83,8329.161
2026-04-23 01:00:00,86.83,86.83,86.13,86.42,13776.032
2026-04-23 02:00:00,86.43,86.43,85.73,85.99,11523.215
2026-04-23 03:00:00,85.95,86.08,85.53,85.77,5475.661
2026-04-23 04:00:00,85.73,85.99,85.67,85.98,7057.438
2026-04-23 05:00:00,85.97,86.13,85.51,85.83,8051.444
2026-04-23 06:00:00,85.83,86.2,85.83,86.18,4732.903
2026-04-23 07:00:00,86.18,86.21,85.88,85.88,2944.321
2026-04-23 08:00:00,85.89,85.92,85.54,85.69,6783.395
2026-04-23 09:00:00,85.69,85.69,85.29,85.5,36350.194
2026-04-23 10:00:00,85.53,85.59,85.22,85.41,33003.744
2026-04-23 11:00:00,85.42,85.88,85.38,85.82,21234.328
2026-04-23 12:00:00,85.83,86.07,85.77,85.96,3298.417
2026-04-23 13:00:00,85.95,86.03,85.59,85.76,7069.283
2026-04-23 14:00:00,85.77,86.18,85.56,86.03,7113.801
2026-04-23 15:00:00,86.05,86.59,85.81,86.33,10417.2
2026-04-23 16:00:00,86.35,86.41,85.8,85.82,8706.662
2026-04-23 17:00:00,85.81,85.88,84.55,85.35,22045.298
2026-04-23 18:00:00,85.34,85.67,85.28,85.3,41803.964
2026-04-23 19:00:00,85.3,91.05,69.91,85.37,21709.14
2026-04-23 20:00:00,85.33,85.83,85.3,85.62,4626.761
2026-04-23 21:00:00,85.63,86.01,85.53,85.84,3862.023
2026-04-23 22:00:00,85.83,86.24,85.83,86.01,2963.159
2026-04-23 23:00:00,85.95,86.2,85.62,86.1,3770.611
2026-04-24 00:00:00,86.12,86.35,86.05,86.15,4084.004
2026-04-24 01:00:00,86.19,86.29,85.83,86.28,2749.303
2026-04-24 02:00:00,86.28,86.34,85.81,85.89,1651.469
2026-04-24 03:00:00,85.89,85.93,85.41,85.64,3784.884
2026-04-24 04:00:00,85.69,85.7,85.19,85.32,5148.442
2026-04-24 05:00:00,85.32,85.79,85.17,85.7,5905.683
2026-04-24 06:00:00,85.7,85.72,85.59,85.62,151.353
2026-04-24 07:00:00,85.43,85.61,85.39,85.45,819.577
2026-04-24 08:00:00,85.5,85.72,85.29,85.5,3725.333
2026-04-24 09:00:00,85.34,85.38,84.99,85.17,2020.607
2026-04-24 10:00:00,85.47,85.74,85.22,85.72,5192.155
2026-04-24 11:00:00,85.72,86.26,85.72,86.22,8459.615
2026-04-24 12:00:00,86.19,86.78,86.1,86.31,9783.183
2026-04-24 13:00:00,86.33,86.55,85.87,86.08,12099.146
2026-04-24 14:00:00,86.08,86.21,85.69,85.97,9605.49
2026-04-24 15:00:00,86.02,86.54,85.53,86.51,9592.265
2026-04-24 16:00:00,86.51,86.57,86.11,86.32,8622.873
2026-04-24 17:00:00,86.35,86.54,86.12,86.5,5060.145
2026-04-24 18:00:00,86.48,86.77,74.77,86.34,7217.049
2026-04-24 19:00:00,86.37,86.52,86.26,86.35,4222.8
2026-04-24 20:00:00,86.36,86.9,86.22,86.87,6126.749
2026-04-24 21:00:00,86.86,86.93,86.39,86.46,5629.148
2026-04-24 22:00:00,86.46,86.46,86.13,86.17,2210.314
2026-04-24 23:00:00,86.17,86.3,86.16,86.19,1923.212
2026-04-25 00:00:00,86.19,86.25,86.04,86.25,2128.332
2026-04-25 01:00:00,86.26,86.36,86.13,86.28,1622.524
2026-04-25 02:00:00,86.28,86.39,86.17,86.27,831.74
2026-04-25 03:00:00,86.29,86.49,86.28,86.44,664.671
2026-04-25 04:00:00,86.46,86.5,86.29,86.33,1988.726
2026-04-25 05:00:00,86.31,86.31,86.13,86.19,1237.794
2026-04-25 06:00:00,86.19,86.66,86.19,86.5,2368.242
2026-04-25 07:00:00,86.48,86.51,86.26,86.41,2918.196
2026-04-25 08:00:00,86.36,86.8,86.3,86.62,4677.385
2026-04-25 09:00:00,86.63,86.75,86.58,86.58,3090.855
2026-04-25 10:00:00,86.58,86.73,86.57,86.64,3927.272
2026-04-25 11:00:00,86.64,86.64,86.26,86.36,2488.318
2026-04-25 12:00:00,86.36,86.43,86.27,86.39,1788.089
2026-04-25 13:00:00,86.38,86.67,86.38,86.61,4997.592
2026-04-25 14:00:00,86.6,86.66,86.47,86.47,4643.087
2026-04-25 15:00:00,86.47,86.64,86.18,86.22,5901.131
2026-04-25 16:00:00,86.23,86.33,85.73,85.88,10550.095
2026-04-25 17:00:00,85.86,85.87,85.6,85.65,10896.478
2026-04-25 18:00:00,85.64,85.81,72.87,85.73,7453.748
2026-04-25 19:00:00,85.69,85.71,85.57,85.69,7028.815
2026-04-25 20:00:00,85.67,85.92,85.62,85.91,2390.417
2026-04-25 21:00:00,85.91,86.09,85.76,85.9,5631.351
2026-04-25 22:00:00,85.92,86.17,85.86,86.13,1717.694
2026-04-25 23:00:00,86.12,86.19,86.05,86.18,4355.156
2026-04-26 00:00:00,86.18,86.21,85.95,85.99,2789.328
2026-04-26 01:00:00,86.04,86.12,85.98,85.98,1667.164
2026-04-26 02:00:00,85.97,86.37,85.97,86.37,5730.008
2026-04-26 03:00:00,86.44,86.45,85.85,85.97,3810.408
2026-04-26 04:00:00,85.99,86.72,85.95,86.46,6314.314
2026-04-26 05:00:00,86.46,86.69,86.2,86.44,8347.027
2026-04-26 06:00:00,86.45,86.58,86.38,86.49,1423.097
2026-04-26 07:00:00,86.5,86.63,86.44,86.62,1288.615
2026-04-26 08:00:00,86.62,86.76,86.51,86.58,3050.834
2026-04-26 09:00:00,86.56,86.58,86.46,86.54,939.048
2026-04-26 10:00:00,86.54,86.6,86.43,86.47,1322.965
2026-04-26 11:00:00,86.47,86.63,86.46,86.49,5162.816
2026-04-26 12:00:00,86.48,86.49,85.92,86.07,2271.958
2026-04-26 13:00:00,86.09,86.26,85.98,86.1,4587.798
2026-04-26 14:00:00,86.11,86.49,86.07,86.41,3981.841
2026-04-26 15:00:00,86.43,86.59,86.37,86.56,2695.493
2026-04-26 16:00:00,86.56,86.6,86.39,86.43,2198.459
2026-04-26 17:00:00,86.43,86.59,86.16,86.54,7622.183
2026-04-26 18:00:00,86.54,86.92,86.44,86.83,4787.907
2026-04-26 19:00:00,86.84,87.17,86.69,86.9,5739.741
2026-04-26 20:00:00,86.9,86.94,86.63,86.71,3008.097
2026-04-26 21:00:00,86.7,87.11,86.21,86.77,7101.622
2026-04-26 22:00:00,86.77,87.26,86.33,86.76,9342.44
2026-04-26 23:00:00,86.76,87.15,86.54,86.92,8422.432
2026-04-27 00:00:00,86.92,87.37,86.54,87.29,8737.375
2026-04-27 01:00:00,87.28,87.84,87.28,87.81,15292.396
2026-04-27 02:00:00,87.78,88.07,87.38,87.83,6749.833
2026-04-27 03:00:00,87.81,88.07,87.69,87.72,18863.659
2026-04-27 04:00:00,87.74,87.83,87.43,87.51,3889.351
2026-04-27 05:00:00,87.51,87.51,85.8,85.96,12985.39
2026-04-27 06:00:00,85.95,86.05,85.47,85.75,8256.407
2026-04-27 07:00:00,85.75,85.78,85.26,85.26,5380.015
2026-04-27 08:00:00,85.27,85.51,85.06,85.51,5947.505
2026-04-27 09:00:00,85.5,85.61,85.17,85.49,4276.829
2026-04-27 10:00:00,85.49,85.57,85.15,85.2,7162.344
2026-04-27 11:00:00,85.17,85.27,85.07,85.26,4686.516
2026-04-27 12:00:00,85.25,85.26,84.94,85.09,5059.138
2026-04-27 13:00:00,85.09,85.37,84.74,85.15,8876.437
2026-04-27 14:00:00,85.15,85.82,85.01,85.23,29010.954
2026-04-27 15:00:00,85.23,85.23,83.71,84.16,14640.533
2026-04-27 16:00:00,84.17,84.39,84.04,84.24,17734.271
2026-04-27 17:00:00,84.25,84.69,84.25,84.5,10971.524
2026-04-27 18:00:00,84.49,84.66,84.42,84.6,3867.195
2026-04-27 19:00:00,84.57,84.64,83.84,84.16,8441.041
2026-04-27 20:00:00,84.17,84.35,84.16,84.33,2702.796
2026-04-27 21:00:00,84.31,84.47,84.11,84.26,3759.186
2026-04-27 22:00:00,84.24,84.61,84.2,84.55,3250.106
2026-04-27 23:00:00,84.53,84.9,84.46,84.82,1973.449
2026-04-28 00:00:00,84.82,84.86,84.6,84.84,6543.162
2026-04-28 01:00:00,84.83,84.87,84.57,84.58,1255.212
2026-04-28 02:00:00,84.4,84.63,84.33,84.33,2221.835
