timestamp,open,high,low,close,volume
2025-11-05 20:00:00,3455.11,3480.46,3415.29,3424.29,73521.4396
2025-11-06 00:00:00,3424.29,3450.5,3375.13,3432.9,68886.5165
2025-11-06 04:00:00,3432.91,3456.46,3361.0,3380.42,80558.1783
2025-11-06 08:00:00,3380.4,3415.0,3366.99,3399.4,54543.3963
2025-11-06 12:00:00,3399.39,3404.78,3276.54,3300.0,155262.62
2025-11-06 16:00:00,3300.0,3352.37,3245.45,3325.8,149379.3244
2025-11-06 20:00:00,3325.86,3337.3,3287.77,3315.14,57733.6648
2025-11-07 00:00:00,3315.14,3365.32,3276.19,3345.12,92798.2841
2025-11-07 04:00:00,3345.12,3369.99,3319.59,3358.42,60593.1717
2025-11-07 08:00:00,3358.41,3360.67,3225.36,3259.97,95364.1996
2025-11-07 12:00:00,3259.97,3318.35,3194.2,3297.52,212483.9211
2025-11-07 16:00:00,3297.52,3450.0,3273.99,3443.6,152410.0563
2025-11-07 20:00:00,3443.6,3473.0,3430.23,3436.05,69767.7526
2025-11-08 00:00:00,3436.04,3467.64,3405.87,3454.19,61736.2906
2025-11-08 04:00:00,3454.18,3488.0,3418.6,3447.9,53657.0514
2025-11-08 08:00:00,3447.89,3473.42,3407.0,3413.03,40732.1757
2025-11-08 12:00:00,3413.02,3417.58,3370.36,3376.79,64962.4349
2025-11-08 16:00:00,3376.8,3408.16,3355.58,3389.35,48446.5338
2025-11-08 20:00:00,3389.34,3415.62,3381.09,3401.51,21997.8017
2025-11-09 00:00:00,3401.51,3403.97,3358.66,3375.8,32973.5859
2025-11-09 04:00:00,3375.8,3427.37,3370.19,3422.78,60679.8222
2025-11-09 08:00:00,3422.79,3435.13,3382.35,3428.37,67792.0122
2025-11-09 12:00:00,3428.38,3563.65,3424.64,3515.51,159673.4919
2025-11-09 16:00:00,3515.52,3580.0,3501.63,3580.0,64347.9999
2025-11-09 20:00:00,3580.0,3623.25,3562.38,3583.46,78631.1399
2025-11-10 00:00:00,3583.46,3658.98,3553.52,3627.47,122599.1998
2025-11-10 04:00:00,3627.48,3631.51,3589.46,3609.09,63239.7137
2025-11-10 08:00:00,3609.09,3631.32,3586.02,3610.57,72187.4013
2025-11-10 12:00:00,3610.57,3622.14,3508.0,3519.46,145646.9436
2025-11-10 16:00:00,3519.45,3576.1,3507.3,3558.55,142424.231
2025-11-10 20:00:00,3558.55,3584.04,3529.41,3567.85,49175.5404
2025-11-11 00:00:00,3567.85,3648.27,3552.84,3606.1,131855.9133
2025-11-11 04:00:00,3606.11,3610.48,3532.2,3544.67,125970.7804
2025-11-11 08:00:00,3544.67,3587.05,3543.55,3574.14,80646.1818
2025-11-11 12:00:00,3574.15,3594.33,3467.21,3481.1,159227.8319
2025-11-11 16:00:00,3481.11,3500.59,3446.02,3456.81,86290.0998
2025-11-11 20:00:00,3456.81,3461.79,3405.24,3417.76,76292.4675
2025-11-12 00:00:00,3417.76,3456.06,3410.0,3439.1,72507.7037
2025-11-12 04:00:00,3439.11,3458.07,3424.58,3428.23,68170.8257
2025-11-12 08:00:00,3428.24,3570.06,3428.24,3549.38,83166.3548
2025-11-12 12:00:00,3549.37,3588.19,3418.6,3427.85,138971.3904
2025-11-12 16:00:00,3427.85,3454.65,3371.65,3407.99,139071.2411
2025-11-12 20:00:00,3408.0,3439.62,3392.0,3414.92,51214.4211
2025-11-13 00:00:00,3414.91,3473.48,3377.68,3452.86,108782.8089
2025-11-13 04:00:00,3452.86,3565.84,3434.03,3538.74,124524.6547
2025-11-13 08:00:00,3538.74,3550.0,3476.06,3501.95,78146.7771
2025-11-13 12:00:00,3501.94,3511.31,3367.03,3386.85,187531.838
2025-11-13 16:00:00,3386.84,3398.24,3175.83,3197.69,312803.0433
2025-11-13 20:00:00,3197.69,3272.3,3154.22,3231.54,140200.0127
2025-11-14 00:00:00,3231.55,3251.88,3186.2,3227.93,122991.5222
2025-11-14 04:00:00,3227.94,3241.32,3104.66,3215.59,212560.654
2025-11-14 08:00:00,3215.6,3219.39,3116.82,3144.35,102244.5895
2025-11-14 12:00:00,3144.34,3234.49,3070.0,3196.7,278131.435
2025-11-14 16:00:00,3196.7,3256.71,3155.0,3207.86,95128.5571
2025-11-14 20:00:00,3207.87,3213.22,3090.0,3112.4,79389.3913
2025-11-15 00:00:00,3112.4,3194.0,3110.68,3179.16,62288.3831
2025-11-15 04:00:00,3179.17,3191.65,3159.03,3176.55,33474.0807
2025-11-15 08:00:00,3176.56,3177.98,3134.23,3152.52,39200.489
2025-11-15 12:00:00,3152.52,3197.37,3147.37,3186.05,47939.6289
2025-11-15 16:00:00,3186.05,3230.0,3162.78,3197.88,120649.7057
2025-11-15 20:00:00,3197.89,3200.68,3152.75,3167.88,34911.1908
2025-11-16 00:00:00,3167.87,3210.0,3131.78,3202.97,48534.5986
2025-11-16 04:00:00,3202.95,3220.62,3187.03,3219.55,31570.6106
2025-11-16 08:00:00,3219.54,3249.0,3160.36,3168.64,59004.6391
2025-11-16 12:00:00,3168.64,3182.6,3099.23,3105.44,112729.6532
2025-11-16 16:00:00,3105.45,3128.0,3026.0,3091.09,194474.7026
